               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.021039,             0.02466,           0.0028297,             0.41933,             0.42516,             0.34937,             0.11594,            0.030238,            0.047922,           0.0035187,           0.0068716,           0.0068716,           0.0068716
                 160,            0.021031,            0.025207,           0.0027718,             0.41136,              0.4249,               0.346,             0.11425,            0.030365,            0.047946,           0.0035367,           0.0068518,           0.0068518,           0.0068518
                 161,            0.020786,            0.024651,            0.002744,             0.42236,             0.42399,             0.35049,             0.11588,            0.030207,            0.047869,           0.0035072,            0.006832,            0.006832,            0.006832
                 162,            0.021113,            0.024629,           0.0028137,             0.41961,              0.4296,             0.35196,             0.11578,            0.030232,            0.047706,           0.0035453,           0.0068122,           0.0068122,           0.0068122
                 163,            0.020958,             0.02474,           0.0028182,             0.41549,             0.42717,             0.34912,             0.11613,            0.030301,            0.048622,           0.0035739,           0.0067924,           0.0067924,           0.0067924
                 164,            0.020901,            0.024681,           0.0027817,             0.41815,             0.42093,             0.34538,             0.11435,            0.030289,            0.048606,           0.0035708,           0.0067726,           0.0067726,           0.0067726
                 165,             0.02056,            0.024273,            0.002714,             0.40928,             0.41834,              0.3382,             0.11039,            0.030395,            0.049067,            0.003504,           0.0067528,           0.0067528,           0.0067528
                 166,            0.021044,            0.024876,           0.0027887,             0.41373,             0.42407,             0.34374,             0.11433,            0.030276,            0.048132,           0.0035337,            0.006733,            0.006733,            0.006733
                 167,            0.021057,            0.024925,           0.0028376,             0.42192,             0.42601,             0.35044,             0.11546,            0.030271,            0.047708,           0.0035693,           0.0067132,           0.0067132,           0.0067132
                 168,            0.020854,            0.024481,           0.0028048,             0.42379,             0.43402,             0.35809,             0.11727,            0.030262,            0.048295,           0.0036017,           0.0066934,           0.0066934,           0.0066934
                 169,            0.020866,            0.024775,           0.0027643,             0.43116,             0.43172,             0.35672,              0.1173,             0.03022,            0.048146,           0.0035467,           0.0066736,           0.0066736,           0.0066736
                 170,            0.020627,            0.024461,           0.0027406,             0.42716,             0.42837,               0.353,             0.11597,            0.030262,            0.047932,           0.0034946,           0.0066538,           0.0066538,           0.0066538
                 171,            0.020463,            0.024539,           0.0026732,             0.42802,             0.43362,             0.35583,              0.1168,            0.030181,            0.048039,           0.0035546,            0.006634,            0.006634,            0.006634
                 172,            0.020692,            0.024358,           0.0027831,             0.41498,             0.42753,             0.34773,             0.11589,            0.030278,            0.048757,           0.0035466,           0.0066142,           0.0066142,           0.0066142
                 173,            0.020578,            0.024862,           0.0027423,             0.41866,             0.42887,             0.35045,             0.11552,            0.030267,            0.048594,           0.0034832,           0.0065944,           0.0065944,           0.0065944
                 174,            0.020198,             0.02485,           0.0026595,             0.41783,             0.42485,             0.34889,             0.11629,            0.030308,            0.048691,             0.00352,           0.0065746,           0.0065746,           0.0065746
                 175,            0.020798,            0.024464,           0.0027568,             0.41828,             0.42784,             0.34922,             0.11414,            0.030333,            0.048842,           0.0035227,           0.0065548,           0.0065548,           0.0065548
                 176,            0.020639,            0.024373,           0.0027347,             0.41535,             0.43097,              0.3465,             0.11403,            0.030412,            0.049117,           0.0036108,            0.006535,            0.006535,            0.006535
                 177,             0.02088,            0.024423,           0.0028423,             0.42057,             0.43233,             0.35494,             0.11717,            0.030264,            0.049057,           0.0035756,           0.0065152,           0.0065152,           0.0065152
                 178,            0.020627,            0.024536,           0.0027429,             0.41798,             0.42991,             0.34982,             0.11469,            0.030288,            0.049211,           0.0035183,           0.0064954,           0.0064954,           0.0064954
                 179,            0.020935,            0.024235,            0.002833,             0.42017,             0.42311,             0.34562,               0.114,            0.030395,            0.049509,           0.0035624,           0.0064756,           0.0064756,           0.0064756
                 180,            0.020484,             0.02452,           0.0027368,               0.418,              0.4289,             0.34525,             0.11554,            0.030338,            0.049235,           0.0035515,           0.0064558,           0.0064558,           0.0064558
                 181,            0.020724,            0.024628,           0.0027667,             0.41961,             0.42754,             0.34556,             0.11398,             0.03031,            0.049554,            0.003541,            0.006436,            0.006436,            0.006436
                 182,            0.020336,            0.024513,            0.002716,             0.41786,             0.42991,             0.34681,             0.11372,            0.030327,            0.049621,           0.0034942,           0.0064162,           0.0064162,           0.0064162
                 183,            0.020548,             0.02416,           0.0027267,             0.41875,             0.43459,             0.34976,             0.11815,            0.030176,            0.048951,           0.0035484,           0.0063964,           0.0063964,           0.0063964
                 184,            0.020469,            0.024452,           0.0027298,             0.41757,             0.43047,             0.34487,             0.11529,            0.030253,            0.050023,           0.0035888,           0.0063766,           0.0063766,           0.0063766
                 185,            0.020241,             0.02406,           0.0026705,             0.42102,              0.4289,             0.34752,             0.11454,            0.030194,            0.049052,           0.0035456,           0.0063568,           0.0063568,           0.0063568
                 186,            0.020358,            0.023975,           0.0027303,             0.42907,             0.43432,             0.35503,             0.11738,            0.030269,             0.04894,           0.0035484,            0.006337,            0.006337,            0.006337
                 187,            0.020451,            0.024139,           0.0026851,             0.41987,             0.42889,             0.34556,              0.1149,            0.030421,             0.04895,            0.003584,           0.0063172,           0.0063172,           0.0063172
                 188,            0.020168,            0.024107,           0.0026788,             0.41981,             0.42734,             0.34508,             0.11383,            0.030294,             0.04967,           0.0036116,           0.0062974,           0.0062974,           0.0062974
                 189,            0.020349,             0.02452,           0.0027372,              0.4199,             0.42477,               0.347,             0.11558,            0.030259,             0.04962,           0.0035239,           0.0062776,           0.0062776,           0.0062776
                 190,            0.020049,              0.0241,           0.0026437,             0.42679,             0.43556,             0.35265,             0.11651,            0.030172,            0.049789,             0.00362,           0.0062578,           0.0062578,           0.0062578
                 191,            0.020215,            0.024345,           0.0027031,             0.41633,             0.42641,             0.33986,             0.11235,            0.030262,            0.049772,           0.0035621,            0.006238,            0.006238,            0.006238
                 192,            0.020261,             0.02404,           0.0026927,             0.42355,             0.42882,             0.34788,             0.11461,            0.030271,            0.049501,           0.0036069,           0.0062182,           0.0062182,           0.0062182
                 193,            0.020123,            0.024037,           0.0027039,             0.42674,             0.42879,             0.34862,             0.11624,            0.030304,            0.048905,           0.0035586,           0.0061984,           0.0061984,           0.0061984
                 194,            0.020413,            0.023985,           0.0027636,             0.42622,             0.42805,             0.34607,             0.11496,            0.030321,            0.049333,           0.0036339,           0.0061786,           0.0061786,           0.0061786
                 195,            0.020344,            0.024207,           0.0027205,             0.42572,             0.42746,             0.34666,             0.11564,            0.030305,             0.04939,           0.0036723,           0.0061588,           0.0061588,           0.0061588
                 196,            0.020093,            0.024561,           0.0026954,             0.42651,             0.42733,              0.3469,             0.11573,            0.030386,            0.050051,            0.003649,            0.006139,            0.006139,            0.006139
                 197,             0.02002,            0.024348,            0.002677,             0.42227,             0.42575,             0.34644,             0.11503,            0.030371,            0.050221,           0.0036449,           0.0061192,           0.0061192,           0.0061192
                 198,            0.020006,            0.024097,           0.0026725,              0.4201,             0.43021,             0.34512,             0.11429,            0.030301,            0.049675,           0.0035652,           0.0060994,           0.0060994,           0.0060994
                 199,            0.019813,            0.024427,           0.0026111,             0.43073,             0.43576,             0.35573,              0.1174,            0.030225,            0.049316,           0.0036196,           0.0060796,           0.0060796,           0.0060796
                 200,            0.019984,            0.024261,           0.0026838,             0.42538,             0.42928,             0.34984,             0.11745,            0.030288,            0.049229,           0.0036506,           0.0060598,           0.0060598,           0.0060598
                 201,            0.020021,            0.024329,           0.0026562,             0.42591,             0.43359,             0.35046,             0.11694,            0.030221,            0.049219,           0.0036262,             0.00604,             0.00604,             0.00604
                 202,            0.020281,             0.02412,           0.0027479,             0.41635,             0.42915,             0.34467,             0.11419,            0.030323,            0.049899,            0.003598,           0.0060202,           0.0060202,           0.0060202
                 203,            0.019932,            0.024202,           0.0027046,             0.41876,             0.42576,             0.34374,              0.1127,            0.030383,             0.04992,           0.0036169,           0.0060004,           0.0060004,           0.0060004
                 204,            0.020076,            0.024434,           0.0026465,             0.41885,             0.43071,             0.34505,             0.11274,            0.030374,            0.050155,           0.0035768,           0.0059806,           0.0059806,           0.0059806
                 205,            0.019853,            0.024252,           0.0026455,             0.42208,             0.43188,             0.34365,             0.11151,            0.030354,            0.050212,           0.0035807,           0.0059608,           0.0059608,           0.0059608
                 206,             0.01983,            0.024144,           0.0026589,             0.42395,             0.42954,             0.34214,             0.11333,            0.030335,            0.050159,           0.0035936,            0.005941,            0.005941,            0.005941
                 207,            0.019839,            0.024082,            0.002651,             0.42423,             0.42707,             0.34409,             0.11394,            0.030383,            0.050153,           0.0037401,           0.0059212,           0.0059212,           0.0059212
                 208,            0.019894,            0.024445,           0.0026578,             0.42122,             0.42854,             0.34513,             0.11341,            0.030357,             0.04998,           0.0036703,           0.0059014,           0.0059014,           0.0059014
                 209,            0.019953,            0.024036,           0.0026374,             0.42767,             0.43343,              0.3526,             0.11693,            0.030271,            0.050145,           0.0036672,           0.0058816,           0.0058816,           0.0058816
                 210,            0.019913,            0.023687,           0.0027001,             0.43205,             0.43416,             0.35209,             0.11541,             0.03015,            0.050613,           0.0036418,           0.0058618,           0.0058618,           0.0058618
                 211,            0.019826,            0.023797,           0.0026567,             0.42707,             0.43194,             0.35013,             0.11663,            0.030267,            0.050622,           0.0036638,            0.005842,            0.005842,            0.005842
                 212,            0.019754,            0.024065,           0.0026392,             0.42853,             0.43149,              0.3499,             0.11493,            0.030283,            0.050577,           0.0036085,           0.0058222,           0.0058222,           0.0058222
                 213,             0.01996,            0.023758,           0.0026565,             0.42209,             0.43328,             0.34776,             0.11473,            0.030304,            0.050743,           0.0036129,           0.0058024,           0.0058024,           0.0058024
                 214,            0.019883,            0.023989,           0.0026598,             0.42399,             0.42931,             0.34609,             0.11482,            0.030331,            0.050649,           0.0036629,           0.0057826,           0.0057826,           0.0057826
                 215,            0.019727,            0.024425,           0.0026733,             0.42638,              0.4353,             0.34998,             0.11581,            0.030254,            0.050626,           0.0036957,           0.0057628,           0.0057628,           0.0057628
                 216,            0.019737,            0.023903,           0.0026548,             0.42332,             0.43318,             0.34688,             0.11507,            0.030262,            0.050699,           0.0036973,            0.005743,            0.005743,            0.005743
                 217,            0.019822,              0.0241,           0.0026641,             0.42902,             0.43765,             0.35318,             0.11686,            0.030227,            0.050258,           0.0036475,           0.0057232,           0.0057232,           0.0057232
                 218,            0.019872,            0.024161,           0.0026688,             0.42314,             0.42975,              0.3474,             0.11484,             0.03029,            0.050439,            0.003648,           0.0057034,           0.0057034,           0.0057034
                 219,            0.019668,            0.023846,           0.0026486,             0.43133,             0.43209,             0.34854,             0.11482,            0.030228,            0.050528,           0.0036239,           0.0056836,           0.0056836,           0.0056836
                 220,            0.019756,            0.023584,            0.002638,             0.43591,             0.44245,             0.35823,             0.11808,             0.03014,            0.050847,           0.0036482,           0.0056638,           0.0056638,           0.0056638
                 221,             0.01961,            0.023776,           0.0026289,             0.42688,             0.43393,             0.34882,             0.11588,             0.03029,               0.051,           0.0036852,            0.005644,            0.005644,            0.005644
                 222,            0.019702,            0.023405,           0.0026221,             0.42509,             0.43565,             0.34913,              0.1161,            0.030315,            0.050616,           0.0037232,           0.0056242,           0.0056242,           0.0056242
                 223,            0.019517,             0.02369,           0.0026082,             0.42942,             0.43661,             0.35026,             0.11551,            0.030308,            0.050421,           0.0036395,           0.0056044,           0.0056044,           0.0056044
                 224,            0.019774,            0.024035,           0.0026532,             0.42815,             0.43651,             0.35238,             0.11728,             0.03028,            0.050799,           0.0036841,           0.0055846,           0.0055846,           0.0055846
                 225,            0.019676,             0.02401,           0.0026445,             0.42887,             0.43559,             0.35231,             0.11691,            0.030304,            0.050718,           0.0037243,           0.0055648,           0.0055648,           0.0055648
                 226,            0.019705,            0.023941,           0.0026093,             0.42984,             0.43784,             0.35299,             0.11674,            0.030254,            0.051493,            0.003711,            0.005545,            0.005545,            0.005545
                 227,            0.019452,            0.023742,           0.0026087,             0.43268,             0.43606,             0.35333,             0.11758,            0.030182,            0.051353,           0.0036848,           0.0055252,           0.0055252,           0.0055252
                 228,             0.01966,            0.023692,           0.0026473,             0.42928,             0.43233,               0.351,             0.11744,            0.030221,            0.051266,           0.0036317,           0.0055054,           0.0055054,           0.0055054
                 229,            0.019561,            0.024283,           0.0026465,             0.42906,             0.43221,                0.35,             0.11777,            0.030234,            0.050821,           0.0036788,           0.0054856,           0.0054856,           0.0054856
